,CVX,XOM,PTR,GM,AAPL,AMZN,GOOGL,ID,Timestamp,Weekly_average_change_views,Weekly_average_views,Users,In-Game,av_conc_viewers,av_conc_channels,time_watched,active_streamers,PS,deaths,confirmed,recovered,active,new_confirmed,new_recovered,Date,IX
853,,,,,,,,,,0.64326555,0.45391014,0.9141242,0.3015438,1.0819526,0.8634007,1.1578515,1.0256727,-0.31258923,0.0,0.0,0.0,0.0,0.0,0.0,2019-05-04,
854,,,,,,,,,,0.606404,0.4306655,1.4082108,0.47479588,1.0930551,0.8598198,1.1660042,1.0046874,-0.40324378,0.0,0.0,0.0,0.0,0.0,0.0,2019-05-05,
855,0.050443355,-0.31593183,-0.5700326,-0.06064094,0.6351123,1.1697277,0.67676926,,,0.5699232,0.40973353,-0.42944032,-0.7450957,1.1042892,0.8565651,1.1733694,0.98299605,-0.9381056,0.0,0.0,0.0,0.0,0.0,0.0,2019-05-06,
856,0.020455072,-0.39760688,-0.6154186,0.38682482,0.6814748,1.226873,0.783225,,,0.5346702,0.3913185,-0.67042863,-0.83846503,1.1155932,0.85362226,1.1799592,0.960675,-0.9212698,0.0,0.0,0.0,0.0,0.0,0.0,2019-05-07,
857,0.1808924,-0.3898283,-0.6575627,0.24205647,0.56542265,1.1720384,0.7175477,,,0.5017732,0.37565354,-0.28892255,-0.4969027,1.126906,0.850977,1.1857857,0.9378007,-0.9199747,0.0,0.0,0.0,0.0,0.0,0.0,2019-05-08,
858,0.5932313,-0.42677653,-0.76670516,-0.031029234,0.52168447,1.1230457,0.6043084,,,0.47269303,0.36295006,-0.52672744,-0.6842291,1.1381664,0.8486151,1.1908611,0.9144495,-0.8720573,0.0,0.0,0.0,0.0,0.0,0.0,2019-05-09,
859,0.60072833,-0.45983547,-0.76670516,-0.06064094,0.43476197,1.1178529,0.6524101,,,0.44913968,0.35334656,0.024045056,-0.27444482,1.1493127,0.8465223,1.1951976,0.8906979,-0.7438459,0.0,0.0,0.0,0.0,0.0,0.0,2019-05-10,
860,,,,,,,,,,0.43285507,0.3468646,1.3738927,0.62161845,1.1602839,0.8446842,1.1988072,0.86662215,-0.21804948,0.0,0.0,0.0,0.0,0.0,0.0,2019-05-11,
861,,,,,,,,,,0.4253554,0.34340164,1.4241158,0.4561112,1.1710185,0.84308666,1.2017024,0.84229875,-0.25301623,0.0,0.0,0.0,0.0,0.0,0.0,2019-05-12,
862,0.711685,-0.5629016,-0.86612207,-0.27450323,0.15165895,0.9583342,0.47048712,,,0.42762926,0.3427593,-0.6531488,-0.929417,1.1814553,0.84171534,1.203895,0.81780404,-0.866877,0.0,0.0,0.0,0.0,0.0,0.0,2019-05-13,
863,0.5257577,-0.4695587,-0.8758476,-0.287664,0.113752484,0.9659675,0.447978,,,0.43988132,0.34467152,-0.63152164,-0.87426996,1.1915326,0.840556,1.2053974,0.7932145,-0.93551546,0.0,0.0,0.0,0.0,0.0,0.0,2019-05-14,
864,0.6052266,-0.5784587,-0.84234846,-0.3468874,0.109670244,0.9359798,0.295579,,,0.46137497,0.3488247,-0.73196256,-0.86996186,1.2011895,0.8395944,1.2062216,0.7686064,-0.95235133,0.0,0.0,0.0,0.0,0.0,0.0,2019-05-15,
865,0.57373893,-0.4170533,-0.82613915,-0.12644473,0.21580836,1.0865412,0.67553586,,,0.49033815,0.35487664,-0.9601159,-0.8918707,1.2103646,0.8388163,1.2063799,0.74405634,-1.0313503,0.0,0.0,0.0,0.0,0.0,0.0,2019-05-16,
866,0.4342934,-0.5629016,-0.8769282,-0.22186022,0.12891507,1.1050011,0.70629317,,,0.52407205,0.36247504,-0.3793429,-0.44620895,1.2189964,0.8382073,1.2058843,0.7196405,-0.79305834,0.0,0.0,0.0,0.0,0.0,0.0,2019-05-17,
867,,,,,,,,,,0.55926275,0.37127253,0.9715019,0.36698782,1.2270236,0.83775324,1.2047471,0.6954354,-0.26208168,0.0,0.0,0.0,0.0,0.0,0.0,2019-05-18,
868,,,,,,,,,,0.592347,0.3809237,1.2711713,0.37846506,1.2343849,0.8374398,1.2029804,0.67151743,-0.31258923,0.0,0.0,0.0,0.0,0.0,0.0,2019-05-19,
869,0.5317553,-0.48511583,-0.8347841,-0.33701685,0.029483479,1.0002131,0.53030586,,,0.6199302,0.3910763,-0.68521166,-0.9638435,1.2410191,0.8372527,1.2005965,0.647963,-0.886303,0.0,0.0,0.0,0.0,0.0,0.0,2019-05-20,
870,0.5797366,-0.44233367,-0.84450966,-0.2251504,0.07905348,1.057592,0.54171455,,,0.63919634,0.40138167,-0.78292626,-0.90529007,1.2468647,0.8371777,1.1976073,0.6248484,-0.9432859,0.0,0.0,0.0,0.0,0.0,0.0,2019-05-21,
871,0.5602442,-0.49094978,-0.8682833,-0.2251504,0.06272454,0.9978504,0.5168158,,,0.6482572,0.41151768,-0.60734624,-0.90422064,1.2518604,0.8372005,1.194025,0.60225016,-0.8228448,0.0,0.0,0.0,0.0,0.0,0.0,2019-05-22,
872,0.24686661,-0.73403025,-0.9417653,-0.8338354,-0.07898735,0.9584121,0.47688526,,,0.64644134,0.42121392,-0.7269069,-0.81519496,1.2559448,0.8373069,1.189862,0.58024466,-0.9044339,0.0,0.0,0.0,0.0,0.0,0.0,2019-05-23,
873,0.17039649,-0.8565428,-0.93744284,-0.7515807,-0.06732382,0.9565947,0.52259725,,,0.6343586,0.4302769,-0.2810656,-0.37094465,1.2590568,0.8374826,1.1851302,0.5589082,-0.7451409,0.0,0.0,0.0,0.0,0.0,0.0,2019-05-24,
874,,,,,,,,,,0.6137394,0.43861708,0.9697405,0.59428984,1.2611349,0.8377133,1.179842,0.5383173,-0.24913104,0.0,0.0,0.0,0.0,0.0,0.0,2019-05-25,
875,,,,,,,,,,0.58720905,0.4462799,1.152347,0.6165882,1.2621177,0.83798474,1.1740093,0.5185483,-0.36957207,0.0,0.0,0.0,0.0,0.0,0.0,2019-05-26,
876,,,,,,,,,,0.55796564,0.45346117,-0.04375712,-0.056110207,1.261944,0.83828264,1.1676445,0.49967763,-0.6790926,0.0,0.0,0.0,0.0,0.0,0.0,2019-05-27,
877,0.2573625,-0.8370964,-0.95581335,-0.8173845,-0.104647115,0.9484422,0.44150278,,,0.5293799,0.46048158,-0.48882896,-0.39619383,1.2605524,0.83859277,1.1607597,0.48178163,-0.79694355,0.0,0.0,0.0,0.0,0.0,0.0,2019-05-28,
878,-0.018529696,-1.2940876,-1.0714395,-0.9917645,-0.17754418,0.9234395,0.3738213,,,0.5045994,0.46773487,-0.5520946,-0.68842626,1.2578816,0.8389008,1.1533669,0.46493676,-0.88112277,0.0,0.0,0.0,0.0,0.0,0.0,2019-05-29,
879,-0.093500406,-1.2688073,-1.0314566,-0.9621528,-0.13293117,0.9295928,0.27707836,,,0.4861869,0.47563052,-0.049852666,-0.3578012,1.2538704,0.8391925,1.1454784,0.44921938,-0.69981366,0.0,0.0,0.0,0.0,0.0,0.0,2019-05-30,
880,-0.4413645,-1.4302127,-1.1740983,-1.4425205,-0.18308435,0.8374749,0.16522658,,,0.47590876,0.4845369,-0.047443934,-0.2713514,1.2484572,0.83945364,1.1371063,0.4347059,-0.6221098,0.0,0.0,0.0,0.0,0.0,0.0,2019-05-31,
881,,,,,,,,,,0.4746719,0.49472368,0.66722697,0.20941545,1.2415808,0.8396699,1.1282629,0.42147276,-0.38511285,0.0,0.0,0.0,0.0,0.0,0.0,2019-06-01,
882,,,,,,,,,,0.48251384,0.5063075,0.9083601,0.18060018,1.2332119,0.83983064,1.1189709,0.409573,-0.3436708,0.0,0.0,0.0,0.0,0.0,0.0,2019-06-02,
883,-0.3693926,-1.4496592,-1.084407,-1.4260695,-0.20145442,0.7595849,-0.13317332,,,0.49870357,0.51921946,-0.64986324,-0.8027328,1.2234485,0.83993995,1.1092966,0.3989667,-0.84745103,0.0,0.0,0.0,0.0,0.0,0.0,2019-06-03,
884,-0.08450392,-1.1851876,-1.1405991,-1.08718,-0.20611982,0.6018057,-0.30615428,,,0.5219494,0.5332218,-0.76883507,-0.8621827,1.212421,0.84000546,1.0993167,0.38959053,-0.75161624,0.0,0.0,0.0,0.0,0.0,0.0,2019-06-04,
885,0.10592168,-0.953775,-1.1762595,-0.5410086,0.051644184,0.73255706,-0.2251369,,,0.5506237,0.5479605,-0.6715549,-0.81608224,1.2002591,0.8400348,1.0891082,0.38138124,-0.79435337,0.0,0.0,0.0,0.0,0.0,0.0,2019-06-05,
886,0.15690176,-0.9401625,-1.2778376,-0.85357654,0.016653595,0.7016866,-0.2928955,,,0.58297664,0.5630252,-0.48009697,-0.63199055,1.1870934,0.8400357,1.0787479,0.37427554,-0.7283051,0.0,0.0,0.0,0.0,0.0,0.0,2019-06-06,
887,0.5362536,-0.784591,-1.1903075,-0.7811924,0.116668366,0.76916534,-0.2306871,,,0.61730236,0.5780082,-0.29433239,-0.48700717,1.1730537,0.8400158,1.0683125,0.3682102,-0.63635546,0.0,0.0,0.0,0.0,0.0,0.0,2019-06-07,
888,,,,,,,,,,0.6520564,0.5925637,0.6754329,0.20168254,1.1582705,0.8399828,1.0578791,0.36312187,-0.124804795,0.0,0.0,0.0,0.0,0.0,0.0,2019-06-08,
889,,,,,,,,,,0.6859492,0.6064559,0.88128656,0.18303876,1.1428735,0.83994436,1.0475243,0.35894734,-0.22581987,0.0,0.0,0.0,0.0,0.0,0.0,2019-06-09,
890,0.755168,-0.6523552,-1.1643727,-0.5113969,0.27121013,0.92053163,-0.055547718,,,0.7179662,0.61957365,0.26437995,-0.35740113,1.1269932,0.8399081,1.0373251,0.3556233,-0.5262749,0.0,0.0,0.0,0.0,0.0,0.0,2019-06-10,
891,0.9305995,-0.59012663,-1.1276317,-0.43572253,0.36014456,1.0795571,0.09854718,,,0.74732417,0.63188523,-0.28823072,-0.61689174,1.1107595,0.8398818,1.0273584,0.35308647,-0.5987986,0.0,0.0,0.0,0.0,0.0,0.0,2019-06-11,
892,0.48227465,-0.79042494,-1.2421772,-0.4686244,0.33361003,1.0035623,-0.03280735,,,0.77342224,0.64335257,-0.51188684,-0.6051003,1.0943025,0.839873,1.017701,0.35127363,-0.6208147,0.0,0.0,0.0,0.0,0.0,0.0,2019-06-12,
893,0.61122423,-0.74764276,-1.2508222,-0.67590636,0.35547915,1.0366397,0.003885584,,,0.79579747,0.653837,-0.7058146,-0.6547484,1.0777527,0.83988947,1.0084298,0.3501214,-0.7529113,0.0,0.0,0.0,0.0,0.0,0.0,2019-06-13,
894,0.57523835,-0.7515321,-1.245419,-0.5936516,0.26348305,1.0295776,0.042659838,,,0.8140912,0.6630054,-0.47985095,-0.3403087,1.0612398,0.8399389,0.9996215,0.3495666,-0.3462609,0.0,0.0,0.0,0.0,0.0,0.0,2019-06-14,
895,,,,,,,,,,0.8280273,0.6702371,0.42151368,0.32087678,1.0448942,0.8400288,0.99135315,0.34954596,-0.09760843,0.0,0.0,0.0,0.0,0.0,0.0,2019-06-15,
896,,,,,,,,,,0.83739656,0.6745501,0.7072943,0.3582779,1.0288459,0.840167,0.9837014,0.34999612,-0.13646038,0.0,0.0,0.0,0.0,0.0,0.0,2019-06-16,
897,0.53325474,-0.8526535,-1.2897245,-0.69893765,0.30299327,1.0620317,0.037726335,,,0.8420634,0.67463124,-0.5978727,-0.596055,1.0132251,0.8403611,0.9767433,0.35085386,-0.5042588,0.0,0.0,0.0,0.0,0.0,0.0,2019-06-17,
898,0.71768266,-0.6076284,-1.208678,-0.42914215,0.39484355,1.1265507,0.21039897,,,0.8419843,0.669386,-0.72140896,-0.6819727,0.998162,0.84061885,0.9705556,0.35205588,-0.49260324,0.0,0.0,0.0,0.0,0.0,0.0,2019-06-18,
899,0.80164987,-0.61151767,-1.1967913,-0.2251504,0.5006901,1.1434009,0.17756033,,,0.83721805,0.65809375,-0.6475601,-0.65650564,0.9837865,0.8409478,0.96521515,0.35353893,-0.6130443,0.0,0.0,0.0,0.0,0.0,0.0,2019-06-19,
900,1.0715444,-0.4481676,-1.1243898,-0.17579757,0.52080965,1.2095815,0.28902668,,,0.82793105,0.6401155,-0.2721164,-0.4101387,0.970229,0.84135574,0.9607988,0.35523975,-0.53663546,0.0,0.0,0.0,0.0,0.0,0.0,2019-06-20,
901,1.1450157,-0.27314967,-1.0660365,-0.23831116,0.47503033,1.1648467,0.19775686,,,0.8143805,0.6149829,-0.13832317,-0.17953861,0.95761955,0.8418503,0.9573835,0.357095,-0.47317728,0.0,0.0,0.0,0.0,0.0,0.0,2019-06-21,
902,,,,,,,,,,0.79687876,0.58248496,0.5966479,0.36563453,0.9460882,0.84243906,0.955046,0.35904148,-0.27762246,0.0,0.0,0.0,0.0,0.0,0.0,2019-06-22,
903,,,,,,,,,,0.77575153,0.5428673,0.8483966,0.40317556,0.93576515,0.8431298,0.95386314,0.36101586,-0.25949156,0.0,0.0,0.0,0.0,0.0,0.0,2019-06-23,
904,1.106031,-0.19730854,-1.1049387,-0.2810836,0.46744904,1.1559153,0.27592206,,,0.7512988,0.4979682,-0.43831277,-0.52705675,0.9267805,0.8439301,0.9539119,0.36295488,-0.6713222,0.0,0.0,0.0,0.0,0.0,0.0,2019-06-24,
905,1.1510134,-0.28481752,-1.1859851,-0.20540927,0.46424156,1.1537862,0.23799576,,,0.7237875,0.4490894,-0.44566372,-0.5714963,0.9192645,0.8448478,0.955269,0.36479527,-0.71017414,0.0,0.0,0.0,0.0,0.0,0.0,2019-06-25,
906,1.1105292,-0.36260328,-1.1546471,0.04464512,0.44499674,1.1035212,0.052372675,,,0.6934818,0.39688072,-0.002027872,-0.32915622,0.9133471,0.84589034,0.9580114,0.36647373,-0.73348534,0.0,0.0,0.0,0.0,0.0,0.0,2019-06-26,
907,1.0130672,-0.38010508,-1.1330347,0.30127987,0.51847696,1.1282383,0.019611128,,,0.66068506,0.34319523,-0.101993285,-0.30411038,0.9091586,0.84706557,0.96221584,0.36792704,-0.67391235,0.0,0.0,0.0,0.0,0.0,0.0,2019-06-27,
908,0.93659717,-0.45789084,-1.1730176,0.21244477,0.47153127,1.1466722,-0.05377474,,,0.625807,0.28987166,0.13410865,0.0031376965,0.90682906,0.8483811,0.9679593,0.36909187,-0.59620845,0.0,0.0,0.0,0.0,0.0,0.0,2019-06-28,
909,,,,,,,,,,0.58945495,0.23857601,0.7463016,0.52884847,0.9064886,0.84984463,0.9753185,0.36990497,-0.33978558,0.0,0.0,0.0,0.0,0.0,0.0,2019-06-29,
910,,,,,,,,-1.7227637,-1.7225089,0.55253184,0.19066808,1.0002601,0.5281698,0.9082674,0.85146374,0.9843704,0.37030306,-0.368277,0.0,0.0,0.0,0.0,0.0,0.0,2019-06-30,ix_dusseldorf
911,1.2289829,-0.2750943,-1.112503,0.40985614,0.60245436,1.1827093,0.12976702,-1.7041391,-1.7038902,0.5163276,0.14716128,0.032747373,-0.1595468,0.9122955,0.8532462,0.9951918,0.37022287,-0.61563444,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-01,ix_dusseldorf
912,1.1075304,-0.46761405,-1.1460022,0.34405234,0.5511348,1.1733626,0.1589826,-1.6855147,-1.6852714,0.4825348,0.108803585,0.021087576,-0.10108052,0.91865456,0.85519487,1.0078211,0.36961386,-0.61563444,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-02,ix_dusseldorf
913,0.8646253,-0.5298427,-1.2270485,0.268378,0.60566187,1.216228,0.26435918,-1.6668901,-1.6666527,0.45318016,0.07621812,-0.047093224,-0.16303237,0.92723155,0.85729355,1.0221429,0.36847636,-0.5625368,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-03,ix_dusseldorf
914,,,,,,,,-1.6482657,-1.648034,0.43052423,0.05005307,-0.021356177,-0.13486667,0.937865,0.85952127,1.038003,0.36682352,-0.5301601,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-04,ix_dusseldorf
915,0.896113,-0.45789084,-1.271354,0.10386853,0.607703,1.1973008,0.27106565,-1.6296413,-1.6294152,0.41688472,0.031131944,0.0871458,0.07471576,0.9503934,0.86185706,1.0552475,0.36466843,-0.53404534,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-05,ix_dusseldorf
916,,,,,,,,-1.6110168,-1.6107965,0.41438407,0.020599632,0.71396476,0.46979463,0.9646551,0.86428,1.0737227,0.3620242,-0.32942507,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-06,ix_dusseldorf
917,,,,,,,,-1.5923923,-1.5921777,0.424679,0.019947186,1.0340861,0.6953618,0.9804887,0.8667691,1.0932742,0.35890388,-0.368277,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-07,ix_dusseldorf
918,0.97408247,-0.46761405,-1.3113368,0.23876628,0.53363955,1.2116326,0.32117155,-1.5737678,-1.5735589,0.44869572,0.030068163,-0.015326059,-0.090046875,0.99773264,0.8693034,1.1137484,0.35532063,-0.57289726,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-08,ix_dusseldorf
919,1.0100684,-0.4073301,-1.2951275,0.09399796,0.48669386,1.2471504,0.20130281,-1.5551434,-1.5549402,0.48643914,0.051103972,-0.025236668,-0.13784128,1.0162253,0.8718619,1.1349912,0.35128754,-0.5845529,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-09,ix_dusseldorf
920,1.0415561,-0.33926755,-1.2529835,0.21902515,0.5639647,1.3736178,0.37089202,-1.5365189,-1.5363215,0.53688693,0.08316783,-0.32944265,-0.25166988,1.0358053,0.8744236,1.1568484,0.3468177,-0.69204324,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-10,ix_dusseldorf
921,1.2769642,-0.22064427,-1.2021943,0.19599383,0.6065366,1.449197,0.47757903,-1.5178944,-1.5177027,0.59793484,0.1263067,-0.5055976,-0.3227845,1.056311,0.8769677,1.1791664,0.34192422,-0.6026838,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-11,ix_dusseldorf
922,1.2319818,-0.15452638,-1.2335323,0.30127987,0.58146006,1.4041507,0.45268026,-1.49927,-1.499084,0.66651386,0.18046305,-0.31782907,-0.15663426,1.0775809,0.8794731,1.201791,0.3366202,-0.6039788,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-12,ix_dusseldorf
923,,,,,,,,-1.4806454,-1.4804653,0.73887897,0.24517643,0.29192638,0.26645055,1.0994534,0.88191885,1.2245682,0.33091876,-0.3838178,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-13,ix_dusseldorf
924,,,,,,,,-1.462021,-1.4618465,0.8109395,0.3172979,0.6111361,0.4048682,1.1217672,0.88428396,1.2473443,0.32483298,-0.37086713,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-14,ix_dusseldorf
925,1.3339419,-0.17786211,-1.234613,0.50198144,0.6292805,1.4382405,0.47125798,-1.4433966,-1.4432278,0.87862086,0.3951319,-0.42433497,-0.41903877,1.1443605,0.88654757,1.269965,0.31837595,-0.58843803,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-15,ix_dusseldorf
926,1.2499747,-0.31593183,-1.2529835,0.42959726,0.6438599,1.4101483,0.48197293,-1.424772,-1.4246091,0.9382288,0.47853038,-0.54142064,-0.49919078,1.1670719,0.88868856,1.2922765,0.31156078,-0.648011,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-16,ix_dusseldorf
927,1.1240239,-0.5453998,-1.2583865,0.5677852,0.62811416,1.4009832,0.514272,-1.4061476,-1.4059902,0.9867856,0.56504476,-0.8899713,-0.61755586,1.18974,0.89068615,1.3141248,0.3044006,-0.51073414,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-17,ix_dusseldorf
928,1.0430555,-0.68346953,-1.3091756,0.42301688,0.62665623,1.3307784,0.44551125,-1.3875232,-1.3873715,1.022325,0.65222275,-0.8438774,-0.6564687,1.2122029,0.8925192,1.335356,0.2969085,-0.5638318,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-18,ix_dusseldorf
929,1.1270227,-0.7087499,-1.2508222,0.564495,0.67885053,1.3598572,0.5019382,-1.3688986,-1.3687528,1.0440135,0.7377906,-0.59669405,-0.46950674,1.2342993,0.8941668,1.3558159,0.28909755,-0.6195196,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-19,ix_dusseldorf
930,,,,,,,,-1.3502742,-1.350134,1.0520972,0.8198278,-0.012269998,0.0105049005,1.2558677,0.89560807,1.3753508,0.28098089,-0.387703,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-20,ix_dusseldorf
931,,,,,,,,-1.3316497,-1.3315153,1.0477986,0.89688694,0.28627053,0.10498203,1.2767465,0.896822,1.3938066,0.27257162,-0.39288324,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-21,ix_dusseldorf
932,1.2304823,-0.642632,-1.2367741,0.7487456,0.6164506,1.3077488,0.3951741,-1.3130252,-1.3128966,1.0331247,0.9679876,-0.6462541,-0.6159161,1.2967743,0.8977875,1.4110293,0.26388282,-0.57548743,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-22,ix_dusseldorf
933,1.21099,-0.6601338,-1.2735151,0.87706304,0.75670457,1.3722677,0.45668873,-1.2944008,-1.2942778,1.0105859,1.0325127,-0.7215049,-0.6012846,1.3157893,0.8984838,1.426865,0.2549276,-0.6609617,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-23,ix_dusseldorf
934,1.3054531,-0.6134623,-1.2573059,0.95602757,0.7336691,1.3029716,0.3732046,-1.2757763,-1.2756591,0.98289317,1.0900869,-0.7058442,-0.5791751,1.3336303,0.8988898,1.4411597,0.24571908,-0.69204324,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-24,ix_dusseldorf
935,1.4748868,-0.5376212,-1.2735151,0.8737728,0.7692429,1.3852754,0.42200002,-1.2571518,-1.2570404,0.9526681,1.1404548,-0.77165735,-0.5572306,1.3501356,0.89898455,1.4537594,0.23627032,-0.7166495,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-25,ix_dusseldorf
936,1.21099,-0.7145838,-1.2897245,0.99880004,0.7281289,1.2320917,1.1084508,-1.2385273,-1.2384216,0.9222237,1.1833583,-0.6168477,-0.3461325,1.3651435,0.89874715,1.4645101,0.22659448,-0.5987986,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-26,ix_dusseldorf
937,,,,,,,,-1.2199029,-1.2198029,0.89341605,1.2184643,-0.0085884165,0.081558816,1.3784928,0.8981566,1.473258,0.21670462,-0.3579165,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-27,ix_dusseldorf
938,,,,,,,,-1.2012784,-1.2011842,0.867527,1.2457681,0.36994275,0.18044175,1.3900218,0.8971919,1.479849,0.20661385,-0.4537513,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-28,ix_dusseldorf
939,0.947093,-0.71263915,-1.3016112,0.9955098,0.75670457,1.2009356,1.2202255,-1.1826539,-1.1825653,0.8452363,1.2656238,-0.52328056,-0.4816732,1.3995689,0.8958321,1.4841291,0.1963353,-0.646716,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-29,ix_dusseldorf
940,1.0400567,-0.6776356,-1.3664483,0.8474513,0.7654522,1.0999902,1.1007422,-1.1640295,-1.1639466,0.8266894,1.2783583,-0.49764732,-0.45992938,1.4069728,0.89405626,1.4859443,0.18588203,-0.606569,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-30,ix_dusseldorf
941,0.98157954,-0.6815249,-1.3848188,0.95931774,0.9888088,1.1181386,1.0843229,-1.1454049,-1.1453279,0.8115933,1.2842728,-0.5489277,-0.5436884,1.4120717,0.89184344,1.4851407,0.17526716,-0.63765055,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-31,ix_dusseldorf
942,0.72517973,-0.93432856,-1.4053506,1.1764703,0.91532856,1.0496213,1.0285126,-1.1267805,-1.1267091,0.79931545,1.2836448,-0.62058073,-0.59126633,1.4147042,0.8891726,1.4815644,0.1645038,-0.5858479,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-01,ix_dusseldorf
943,0.6921926,-1.1540734,-1.559879,0.7322947,0.67126924,0.98042905,0.91573584,-1.1081561,-1.1080904,0.7889923,1.2768635,-0.48991773,-0.3357022,1.414758,0.8860301,1.4751154,0.15360613,-0.65189624,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-02,ix_dusseldorf
944,,,,,,,,-1.0895315,-1.0894717,0.77964646,1.2655746,0.0768618,0.05486656,1.4123167,0.88243127,1.4659098,0.14259268,-0.37086713,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-03,ix_dusseldorf
945,,,,,,,,-1.0709071,-1.0708529,0.7702989,1.2506291,0.36550653,0.1507036,1.4075135,0.87839884,1.4541181,0.13148308,-0.45893157,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-04,ix_dusseldorf
946,0.30384436,-1.5099431,-1.7425035,0.49869123,0.45141166,0.7860935,0.6842466,-1.0522827,-1.0522342,0.76004887,1.2320582,-0.54971725,-0.5133957,1.4004815,0.87395537,1.4399105,0.120296925,-0.6169295,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-05,ix_dusseldorf
947,0.23337188,-1.6052307,-1.7673577,0.4855305,0.40242484,0.8432388,0.6268175,-1.0336581,-1.0336155,0.7481353,1.2110187,-0.5511777,-0.5469007,1.3913536,0.8691235,1.4234573,0.10905386,-0.7567965,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-06,ix_dusseldorf
948,0.057940427,-1.6888504,-1.8581296,0.33089158,0.3761819,0.7958816,0.5673071,-1.0150337,-1.0149968,0.73400724,1.1886643,-0.9086104,-0.6971837,1.3802627,0.863926,1.4049287,0.097773485,-0.7399607,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-07,ix_dusseldorf
949,0.34882677,-1.4963306,-1.7922119,0.5973969,0.5158527,0.8789903,0.78800434,-0.99640924,-0.99637794,0.7173938,1.166073,-0.8084365,-0.6104316,1.3673421,0.8583853,1.3844949,0.086475424,-0.7386656,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-08,ix_dusseldorf
950,0.89161474,-1.2474163,-1.7770833,0.68294185,0.5479274,0.9385761,0.89253294,-0.97778475,-0.97775924,0.6983548,1.1441746,-0.5302616,-0.3740394,1.3527247,0.8525243,1.3623264,0.075179294,-0.6985186,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-09,ix_dusseldorf
951,,,,,,,,-0.95916027,-0.9591405,0.6773112,1.1236879,0.12378364,0.124281995,1.3365433,0.8463655,1.3385932,0.06390472,-0.41230923,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-10,ix_dusseldorf
952,,,,,,,,-0.9405358,-0.9405217,0.6550713,1.1051018,0.33480632,0.19395225,1.3189312,0.83993155,1.313466,0.052671313,-0.43044013,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-11,ix_dusseldorf
953,0.8766206,-1.6499575,-1.8602909,0.5085618,0.49894056,0.853001,0.738438,-0.92191136,-0.921903,0.6328394,1.0887029,-0.52903324,-0.47508365,1.3000213,0.83324516,1.2871146,0.041498695,-0.6622568,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-12,ix_dusseldorf
954,0.57673776,-1.8035843,-1.9154024,0.37695423,0.5397629,0.8192746,0.6948844,-0.9032869,-0.90328425,0.6121555,1.0746132,-0.62679404,-0.49341848,1.2799466,0.8263289,1.2597096,0.030406479,-0.75550145,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-13,ix_dusseldorf
955,0.42829573,-1.8424773,-1.91108,0.18612327,0.6021628,0.8452639,0.70814323,-0.8846624,-0.8846655,0.59477067,1.0628314,-0.75257504,-0.4731745,1.2588401,0.81920546,1.2314211,0.019414287,-0.73737055,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-14,ix_dusseldorf
