,CN_Confirmed,CN_Deaths,CN_Recovered,CN_Active,Date
3856,666,7,641,18,2020-05-18 00:00:00+00:00
3857,991,6,985,0,2020-05-18 00:00:00+00:00
3858,593,9,578,6,2020-05-18 00:00:00+00:00
3859,579,6,573,0,2020-05-18 00:00:00+00:00
3860,356,1,355,0,2020-05-18 00:00:00+00:00
3861,139,2,137,0,2020-05-18 00:00:00+00:00
3862,1590,8,1579,3,2020-05-18 00:00:00+00:00
3863,254,2,252,0,2020-05-18 00:00:00+00:00
3864,147,2,145,0,2020-05-18 00:00:00+00:00
3865,169,6,162,1,2020-05-18 00:00:00+00:00
3866,328,6,322,0,2020-05-18 00:00:00+00:00
3867,945,13,932,0,2020-05-18 00:00:00+00:00
3868,1276,22,1254,0,2020-05-18 00:00:00+00:00
3869,1055,4,1025,26,2020-05-18 00:00:00+00:00
3870,68135,4512,63616,7,2020-05-18 00:00:00+00:00
3871,1019,4,1015,0,2020-05-18 00:00:00+00:00
3872,216,1,196,19,2020-05-18 00:00:00+00:00
3873,653,0,653,0,2020-05-18 00:00:00+00:00
3874,937,1,936,0,2020-05-18 00:00:00+00:00
3875,328,6,322,0,2020-05-19 00:00:00+00:00
3876,945,13,932,0,2020-05-19 00:00:00+00:00
3877,1276,22,1254,0,2020-05-19 00:00:00+00:00
3878,1055,4,1025,26,2020-05-19 00:00:00+00:00
3879,68135,4512,63616,7,2020-05-19 00:00:00+00:00
3880,1019,4,1015,0,2020-05-19 00:00:00+00:00
3881,216,1,196,19,2020-05-19 00:00:00+00:00
3882,653,0,653,0,2020-05-19 00:00:00+00:00
3883,937,1,936,0,2020-05-19 00:00:00+00:00
3884,151,2,123,26,2020-05-19 00:00:00+00:00
3885,149,2,144,3,2020-05-19 00:00:00+00:00
3886,45,0,44,1,2020-05-19 00:00:00+00:00
3887,75,0,75,0,2020-05-19 00:00:00+00:00
3888,18,0,18,0,2020-05-19 00:00:00+00:00
3889,308,3,303,2,2020-05-19 00:00:00+00:00
3890,788,7,780,1,2020-05-19 00:00:00+00:00
3891,666,7,641,18,2020-05-19 00:00:00+00:00
3892,198,0,198,0,2020-05-19 00:00:00+00:00
3893,561,3,558,0,2020-05-19 00:00:00+00:00
3894,192,3,187,2,2020-05-19 00:00:00+00:00
3895,1,0,1,0,2020-05-19 00:00:00+00:00
3896,76,3,73,0,2020-05-19 00:00:00+00:00
3897,185,2,183,0,2020-05-19 00:00:00+00:00
3898,1268,1,1267,0,2020-05-19 00:00:00+00:00
3899,991,6,985,0,2020-05-19 00:00:00+00:00
3900,593,9,578,6,2020-05-19 00:00:00+00:00
3901,579,6,573,0,2020-05-19 00:00:00+00:00
3902,356,1,355,0,2020-05-19 00:00:00+00:00
3903,139,2,137,0,2020-05-19 00:00:00+00:00
3904,1590,8,1579,3,2020-05-19 00:00:00+00:00
3905,254,2,252,0,2020-05-19 00:00:00+00:00
3906,147,2,145,0,2020-05-19 00:00:00+00:00
3907,169,6,162,1,2020-05-19 00:00:00+00:00
3908,991,6,985,0,2020-05-20 00:00:00+00:00
3909,593,9,578,6,2020-05-20 00:00:00+00:00
3910,579,6,573,0,2020-05-20 00:00:00+00:00
3911,356,1,355,0,2020-05-20 00:00:00+00:00
3912,139,2,137,0,2020-05-20 00:00:00+00:00
3913,1590,8,1579,3,2020-05-20 00:00:00+00:00
3914,254,2,252,0,2020-05-20 00:00:00+00:00
3915,147,2,145,0,2020-05-20 00:00:00+00:00
3916,169,6,162,1,2020-05-20 00:00:00+00:00
3917,151,2,123,26,2020-05-20 00:00:00+00:00
3918,149,2,144,3,2020-05-20 00:00:00+00:00
3919,45,0,44,1,2020-05-20 00:00:00+00:00
3920,75,0,75,0,2020-05-20 00:00:00+00:00
3921,18,0,18,0,2020-05-20 00:00:00+00:00
3922,308,3,303,2,2020-05-20 00:00:00+00:00
3923,788,7,780,1,2020-05-20 00:00:00+00:00
3924,666,7,641,18,2020-05-20 00:00:00+00:00
3925,328,6,322,0,2020-05-20 00:00:00+00:00
3926,945,13,932,0,2020-05-20 00:00:00+00:00
3927,1276,22,1254,0,2020-05-20 00:00:00+00:00
3928,1055,4,1025,26,2020-05-20 00:00:00+00:00
3929,68135,4512,63616,7,2020-05-20 00:00:00+00:00
3930,1019,4,1015,0,2020-05-20 00:00:00+00:00
3931,216,1,196,19,2020-05-20 00:00:00+00:00
3932,653,0,653,0,2020-05-20 00:00:00+00:00
3933,937,1,936,0,2020-05-20 00:00:00+00:00
3934,198,0,198,0,2020-05-20 00:00:00+00:00
3935,561,3,558,0,2020-05-20 00:00:00+00:00
3936,192,3,187,2,2020-05-20 00:00:00+00:00
3937,1,0,1,0,2020-05-20 00:00:00+00:00
3938,76,3,73,0,2020-05-20 00:00:00+00:00
3939,185,2,183,0,2020-05-20 00:00:00+00:00
3940,1268,1,1267,0,2020-05-20 00:00:00+00:00
3941,198,0,198,0,2020-05-21 00:00:00+00:00
3942,561,3,558,0,2020-05-21 00:00:00+00:00
3943,192,3,187,2,2020-05-21 00:00:00+00:00
3944,1,0,1,0,2020-05-21 00:00:00+00:00
3945,76,3,73,0,2020-05-21 00:00:00+00:00
3946,185,2,183,0,2020-05-21 00:00:00+00:00
3947,1268,1,1267,0,2020-05-21 00:00:00+00:00
3948,151,2,123,26,2020-05-21 00:00:00+00:00
3949,149,2,144,3,2020-05-21 00:00:00+00:00
3950,45,0,44,1,2020-05-21 00:00:00+00:00
3951,75,0,75,0,2020-05-21 00:00:00+00:00
3952,18,0,18,0,2020-05-21 00:00:00+00:00
3953,308,3,303,2,2020-05-21 00:00:00+00:00
3954,788,7,780,1,2020-05-21 00:00:00+00:00
3955,666,7,641,18,2020-05-21 00:00:00+00:00
3956,991,6,985,0,2020-05-21 00:00:00+00:00
3957,593,9,578,6,2020-05-21 00:00:00+00:00
3958,579,6,573,0,2020-05-21 00:00:00+00:00
3959,356,1,355,0,2020-05-21 00:00:00+00:00
3960,139,2,137,0,2020-05-21 00:00:00+00:00
3961,1590,8,1579,3,2020-05-21 00:00:00+00:00
3962,254,2,252,0,2020-05-21 00:00:00+00:00
3963,147,2,145,0,2020-05-21 00:00:00+00:00
3964,169,6,162,1,2020-05-21 00:00:00+00:00
3965,328,6,322,0,2020-05-21 00:00:00+00:00
3966,945,13,932,0,2020-05-21 00:00:00+00:00
3967,1276,22,1254,0,2020-05-21 00:00:00+00:00
3968,1055,4,1025,26,2020-05-21 00:00:00+00:00
3969,68135,4512,63616,7,2020-05-21 00:00:00+00:00
3970,1019,4,1015,0,2020-05-21 00:00:00+00:00
3971,216,1,196,19,2020-05-21 00:00:00+00:00
3972,653,0,653,0,2020-05-21 00:00:00+00:00
3973,937,1,936,0,2020-05-21 00:00:00+00:00
3974,328,6,322,0,2020-05-22 00:00:00+00:00
3975,945,13,932,0,2020-05-22 00:00:00+00:00
3976,1276,22,1254,0,2020-05-22 00:00:00+00:00
3977,1065,4,1029,32,2020-05-22 00:00:00+00:00
3978,68135,4512,63616,7,2020-05-22 00:00:00+00:00
3979,1019,4,1015,0,2020-05-22 00:00:00+00:00
3980,217,1,199,17,2020-05-22 00:00:00+00:00
3981,653,0,653,0,2020-05-22 00:00:00+00:00
3982,937,1,936,0,2020-05-22 00:00:00+00:00
3983,154,2,128,24,2020-05-22 00:00:00+00:00
3984,149,2,144,3,2020-05-22 00:00:00+00:00
3985,45,0,45,0,2020-05-22 00:00:00+00:00
3986,75,0,75,0,2020-05-22 00:00:00+00:00
3987,18,0,18,0,2020-05-22 00:00:00+00:00
3988,308,3,304,1,2020-05-22 00:00:00+00:00
3989,788,7,780,1,2020-05-22 00:00:00+00:00
3990,667,7,647,13,2020-05-22 00:00:00+00:00
3991,198,0,198,0,2020-05-22 00:00:00+00:00
3992,563,3,558,2,2020-05-22 00:00:00+00:00
3993,192,3,187,2,2020-05-22 00:00:00+00:00
3994,1,0,1,0,2020-05-22 00:00:00+00:00
3995,76,3,73,0,2020-05-22 00:00:00+00:00
3996,185,2,183,0,2020-05-22 00:00:00+00:00
3997,1268,1,1267,0,2020-05-22 00:00:00+00:00
3998,991,6,985,0,2020-05-22 00:00:00+00:00
3999,593,9,579,5,2020-05-22 00:00:00+00:00
4000,579,6,573,0,2020-05-22 00:00:00+00:00
4001,356,1,355,0,2020-05-22 00:00:00+00:00
4002,139,2,137,0,2020-05-22 00:00:00+00:00
4003,1591,8,1580,3,2020-05-22 00:00:00+00:00
4004,254,2,252,0,2020-05-22 00:00:00+00:00
4005,147,2,145,0,2020-05-22 00:00:00+00:00
4006,169,6,162,1,2020-05-22 00:00:00+00:00
4007,991,6,985,0,2020-05-23 00:00:00+00:00
4008,593,9,581,3,2020-05-23 00:00:00+00:00
4009,579,6,573,0,2020-05-23 00:00:00+00:00
4010,356,1,355,0,2020-05-23 00:00:00+00:00
4011,139,2,137,0,2020-05-23 00:00:00+00:00
4012,1592,8,1580,4,2020-05-23 00:00:00+00:00
4013,254,2,252,0,2020-05-23 00:00:00+00:00
4014,147,2,145,0,2020-05-23 00:00:00+00:00
4015,169,6,162,1,2020-05-23 00:00:00+00:00
4016,155,2,128,25,2020-05-23 00:00:00+00:00
4017,149,2,144,3,2020-05-23 00:00:00+00:00
4018,45,0,45,0,2020-05-23 00:00:00+00:00
4019,75,0,75,0,2020-05-23 00:00:00+00:00
4020,18,0,18,0,2020-05-23 00:00:00+00:00
4021,308,3,305,0,2020-05-23 00:00:00+00:00
4022,788,7,780,1,2020-05-23 00:00:00+00:00
4023,668,7,647,14,2020-05-23 00:00:00+00:00
4024,328,6,322,0,2020-05-23 00:00:00+00:00
4025,945,13,932,0,2020-05-23 00:00:00+00:00
4026,1276,22,1254,0,2020-05-23 00:00:00+00:00
4027,1065,4,1029,32,2020-05-23 00:00:00+00:00
4028,68135,4512,63616,7,2020-05-23 00:00:00+00:00
4029,1019,4,1015,0,2020-05-23 00:00:00+00:00
4030,217,1,199,17,2020-05-23 00:00:00+00:00
4031,653,0,653,0,2020-05-23 00:00:00+00:00
4032,937,1,936,0,2020-05-23 00:00:00+00:00
4033,198,0,198,0,2020-05-23 00:00:00+00:00
4034,563,3,558,2,2020-05-23 00:00:00+00:00
4035,192,3,187,2,2020-05-23 00:00:00+00:00
4036,1,0,1,0,2020-05-23 00:00:00+00:00
4037,76,3,73,0,2020-05-23 00:00:00+00:00
4038,185,2,183,0,2020-05-23 00:00:00+00:00
4039,1268,1,1267,0,2020-05-23 00:00:00+00:00
4040,198,0,198,0,2020-05-24 00:00:00+00:00
4041,564,3,558,3,2020-05-24 00:00:00+00:00
4042,192,3,188,1,2020-05-24 00:00:00+00:00
4043,1,0,1,0,2020-05-24 00:00:00+00:00
4044,76,3,73,0,2020-05-24 00:00:00+00:00
4045,185,2,183,0,2020-05-24 00:00:00+00:00
4046,1268,1,1267,0,2020-05-24 00:00:00+00:00
4047,155,2,128,25,2020-05-24 00:00:00+00:00
4048,149,2,145,2,2020-05-24 00:00:00+00:00
4049,45,0,45,0,2020-05-24 00:00:00+00:00
4050,75,0,75,0,2020-05-24 00:00:00+00:00
4051,18,0,18,0,2020-05-24 00:00:00+00:00
4052,308,3,305,0,2020-05-24 00:00:00+00:00
4053,788,7,780,1,2020-05-24 00:00:00+00:00
4054,668,7,648,13,2020-05-24 00:00:00+00:00
4055,991,6,985,0,2020-05-24 00:00:00+00:00
4056,593,9,581,3,2020-05-24 00:00:00+00:00
4057,579,6,573,0,2020-05-24 00:00:00+00:00
4058,356,1,355,0,2020-05-24 00:00:00+00:00
4059,139,2,137,0,2020-05-24 00:00:00+00:00
4060,1592,8,1581,3,2020-05-24 00:00:00+00:00
4061,254,2,252,0,2020-05-24 00:00:00+00:00
4062,147,2,145,0,2020-05-24 00:00:00+00:00
4063,169,6,162,1,2020-05-24 00:00:00+00:00
4064,328,6,322,0,2020-05-24 00:00:00+00:00
4065,945,13,932,0,2020-05-24 00:00:00+00:00
4066,1276,22,1254,0,2020-05-24 00:00:00+00:00
4067,1065,4,1030,31,2020-05-24 00:00:00+00:00
4068,68135,4512,63617,6,2020-05-24 00:00:00+00:00
4069,1019,4,1015,0,2020-05-24 00:00:00+00:00
4070,227,1,201,25,2020-05-24 00:00:00+00:00
4071,653,0,653,0,2020-05-24 00:00:00+00:00
4072,937,1,936,0,2020-05-24 00:00:00+00:00
4073,328,6,322,0,2020-05-25 00:00:00+00:00
4074,945,13,932,0,2020-05-25 00:00:00+00:00
4075,1276,22,1254,0,2020-05-25 00:00:00+00:00
4076,1065,4,1030,31,2020-05-25 00:00:00+00:00
4077,68135,4512,63617,6,2020-05-25 00:00:00+00:00
4078,1019,4,1015,0,2020-05-25 00:00:00+00:00
4079,232,1,204,27,2020-05-25 00:00:00+00:00
4080,653,0,653,0,2020-05-25 00:00:00+00:00
4081,937,1,936,0,2020-05-25 00:00:00+00:00
4082,155,2,128,25,2020-05-25 00:00:00+00:00
4083,149,2,147,0,2020-05-25 00:00:00+00:00
4084,45,0,45,0,2020-05-25 00:00:00+00:00
4085,75,0,75,0,2020-05-25 00:00:00+00:00
4086,18,0,18,0,2020-05-25 00:00:00+00:00
4087,308,3,305,0,2020-05-25 00:00:00+00:00
4088,788,7,780,1,2020-05-25 00:00:00+00:00
4089,669,7,652,10,2020-05-25 00:00:00+00:00
4090,198,0,198,0,2020-05-25 00:00:00+00:00
4091,564,3,558,3,2020-05-25 00:00:00+00:00
4092,192,3,188,1,2020-05-25 00:00:00+00:00
4093,1,0,1,0,2020-05-25 00:00:00+00:00
4094,76,3,73,0,2020-05-25 00:00:00+00:00
4095,185,2,183,0,2020-05-25 00:00:00+00:00
4096,1268,1,1267,0,2020-05-25 00:00:00+00:00
4097,991,6,985,0,2020-05-25 00:00:00+00:00
4098,593,9,581,3,2020-05-25 00:00:00+00:00
4099,579,6,573,0,2020-05-25 00:00:00+00:00
4100,357,1,355,1,2020-05-25 00:00:00+00:00
4101,139,2,137,0,2020-05-25 00:00:00+00:00
4102,1592,8,1581,3,2020-05-25 00:00:00+00:00
4103,254,2,252,0,2020-05-25 00:00:00+00:00
4104,147,2,145,0,2020-05-25 00:00:00+00:00
4105,169,6,162,1,2020-05-25 00:00:00+00:00
4106,991,6,985,0,2020-05-26 00:00:00+00:00
4107,593,9,581,3,2020-05-26 00:00:00+00:00
4108,579,6,573,0,2020-05-26 00:00:00+00:00
4109,357,1,355,1,2020-05-26 00:00:00+00:00
4110,139,2,137,0,2020-05-26 00:00:00+00:00
4111,1592,8,1581,3,2020-05-26 00:00:00+00:00
4112,254,2,252,0,2020-05-26 00:00:00+00:00
4113,147,2,145,0,2020-05-26 00:00:00+00:00
4114,169,6,162,1,2020-05-26 00:00:00+00:00
4115,155,2,128,25,2020-05-26 00:00:00+00:00
4116,149,2,147,0,2020-05-26 00:00:00+00:00
4117,45,0,45,0,2020-05-26 00:00:00+00:00
4118,75,0,75,0,2020-05-26 00:00:00+00:00
4119,18,0,18,0,2020-05-26 00:00:00+00:00
4120,308,3,305,0,2020-05-26 00:00:00+00:00
4121,788,7,780,1,2020-05-26 00:00:00+00:00
4122,670,7,653,10,2020-05-26 00:00:00+00:00
4123,328,6,322,0,2020-05-26 00:00:00+00:00
4124,945,13,932,0,2020-05-26 00:00:00+00:00
4125,1276,22,1254,0,2020-05-26 00:00:00+00:00
4126,1065,4,1033,28,2020-05-26 00:00:00+00:00
4127,68135,4512,63618,5,2020-05-26 00:00:00+00:00
4128,1019,4,1015,0,2020-05-26 00:00:00+00:00
4129,232,1,205,26,2020-05-26 00:00:00+00:00
4130,653,0,653,0,2020-05-26 00:00:00+00:00
4131,937,1,936,0,2020-05-26 00:00:00+00:00
4132,198,0,198,0,2020-05-26 00:00:00+00:00
4133,564,3,558,3,2020-05-26 00:00:00+00:00
4134,192,3,188,1,2020-05-26 00:00:00+00:00
4135,1,0,1,0,2020-05-26 00:00:00+00:00
4136,76,3,73,0,2020-05-26 00:00:00+00:00
4137,185,2,183,0,2020-05-26 00:00:00+00:00
4138,1268,1,1267,0,2020-05-26 00:00:00+00:00
4139,198,0,198,0,2020-05-27 00:00:00+00:00
4140,564,3,558,3,2020-05-27 00:00:00+00:00
4141,192,3,188,1,2020-05-27 00:00:00+00:00
4142,1,0,1,0,2020-05-27 00:00:00+00:00
4143,76,3,73,0,2020-05-27 00:00:00+00:00
4144,185,2,183,0,2020-05-27 00:00:00+00:00
4145,1268,1,1267,0,2020-05-27 00:00:00+00:00
4146,155,2,133,20,2020-05-27 00:00:00+00:00
4147,149,2,147,0,2020-05-27 00:00:00+00:00
4148,45,0,45,0,2020-05-27 00:00:00+00:00
4149,75,0,75,0,2020-05-27 00:00:00+00:00
4150,18,0,18,0,2020-05-27 00:00:00+00:00
4151,308,3,305,0,2020-05-27 00:00:00+00:00
4152,788,7,780,1,2020-05-27 00:00:00+00:00
4153,671,7,655,9,2020-05-27 00:00:00+00:00
4154,991,6,985,0,2020-05-27 00:00:00+00:00
4155,593,9,581,3,2020-05-27 00:00:00+00:00
4156,579,6,573,0,2020-05-27 00:00:00+00:00
4157,358,1,355,2,2020-05-27 00:00:00+00:00
4158,139,2,137,0,2020-05-27 00:00:00+00:00
4159,1592,8,1582,2,2020-05-27 00:00:00+00:00
4160,254,2,252,0,2020-05-27 00:00:00+00:00
4161,147,2,145,0,2020-05-27 00:00:00+00:00
4162,169,6,162,1,2020-05-27 00:00:00+00:00
4163,328,6,322,0,2020-05-27 00:00:00+00:00
4164,945,13,932,0,2020-05-27 00:00:00+00:00
4165,1276,22,1254,0,2020-05-27 00:00:00+00:00
4166,1066,4,1034,28,2020-05-27 00:00:00+00:00
4167,68135,4512,63618,5,2020-05-27 00:00:00+00:00
4168,1019,4,1015,0,2020-05-27 00:00:00+00:00
4169,232,1,205,26,2020-05-27 00:00:00+00:00
4170,653,0,653,0,2020-05-27 00:00:00+00:00
4171,937,1,936,0,2020-05-27 00:00:00+00:00
4172,328,6,322,0,2020-05-28 00:00:00+00:00
4173,945,13,932,0,2020-05-28 00:00:00+00:00
4174,1276,22,1254,0,2020-05-28 00:00:00+00:00
4175,1066,4,1035,27,2020-05-28 00:00:00+00:00
4176,68135,4512,63618,5,2020-05-28 00:00:00+00:00
4177,1019,4,1015,0,2020-05-28 00:00:00+00:00
4178,232,1,205,26,2020-05-28 00:00:00+00:00
4179,653,0,653,0,2020-05-28 00:00:00+00:00
4180,937,1,936,0,2020-05-28 00:00:00+00:00
4181,155,2,136,17,2020-05-28 00:00:00+00:00
4182,149,2,147,0,2020-05-28 00:00:00+00:00
4183,45,0,45,0,2020-05-28 00:00:00+00:00
4184,75,0,75,0,2020-05-28 00:00:00+00:00
4185,18,0,18,0,2020-05-28 00:00:00+00:00
4186,308,3,305,0,2020-05-28 00:00:00+00:00
4187,788,7,780,1,2020-05-28 00:00:00+00:00
4188,671,7,655,9,2020-05-28 00:00:00+00:00
4189,198,0,198,0,2020-05-28 00:00:00+00:00
4190,564,3,558,3,2020-05-28 00:00:00+00:00
4191,192,3,188,1,2020-05-28 00:00:00+00:00
4192,1,0,1,0,2020-05-28 00:00:00+00:00
4193,76,3,73,0,2020-05-28 00:00:00+00:00
4194,185,2,183,0,2020-05-28 00:00:00+00:00
4195,1268,1,1267,0,2020-05-28 00:00:00+00:00
4196,991,6,985,0,2020-05-28 00:00:00+00:00
4197,593,9,581,3,2020-05-28 00:00:00+00:00
4198,579,6,573,0,2020-05-28 00:00:00+00:00
4199,358,1,355,2,2020-05-28 00:00:00+00:00
4200,139,2,137,0,2020-05-28 00:00:00+00:00
4201,1592,8,1582,2,2020-05-28 00:00:00+00:00
4202,254,2,252,0,2020-05-28 00:00:00+00:00
4203,147,2,145,0,2020-05-28 00:00:00+00:00
4204,169,6,162,1,2020-05-28 00:00:00+00:00
4205,991,6,985,0,2020-05-29 00:00:00+00:00
4206,593,9,581,3,2020-05-29 00:00:00+00:00
4207,579,6,573,0,2020-05-29 00:00:00+00:00
4208,358,1,355,2,2020-05-29 00:00:00+00:00
4209,139,2,137,0,2020-05-29 00:00:00+00:00
4210,1593,8,1583,2,2020-05-29 00:00:00+00:00
4211,254,2,252,0,2020-05-29 00:00:00+00:00
4212,147,2,145,0,2020-05-29 00:00:00+00:00
4213,169,6,163,0,2020-05-29 00:00:00+00:00
4214,937,1,936,0,2020-05-29 00:00:00+00:00
4215,155,2,142,11,2020-05-29 00:00:00+00:00
4216,149,2,147,0,2020-05-29 00:00:00+00:00
4217,45,0,45,0,2020-05-29 00:00:00+00:00
4218,75,0,75,0,2020-05-29 00:00:00+00:00
4219,18,0,18,0,2020-05-29 00:00:00+00:00
4220,308,3,305,0,2020-05-29 00:00:00+00:00
4221,790,7,780,3,2020-05-29 00:00:00+00:00
4222,672,7,657,8,2020-05-29 00:00:00+00:00
4223,328,6,322,0,2020-05-29 00:00:00+00:00
4224,945,13,932,0,2020-05-29 00:00:00+00:00
4225,1276,22,1254,0,2020-05-29 00:00:00+00:00
4226,1079,4,1035,40,2020-05-29 00:00:00+00:00
4227,68135,4512,63619,4,2020-05-29 00:00:00+00:00
4228,1019,4,1015,0,2020-05-29 00:00:00+00:00
4229,232,1,205,26,2020-05-29 00:00:00+00:00
4230,653,0,653,0,2020-05-29 00:00:00+00:00
4231,198,0,198,0,2020-05-29 00:00:00+00:00
4232,564,3,558,3,2020-05-29 00:00:00+00:00
4233,192,3,188,1,2020-05-29 00:00:00+00:00
4234,1,0,1,0,2020-05-29 00:00:00+00:00
4235,76,3,73,0,2020-05-29 00:00:00+00:00
4236,185,2,183,0,2020-05-29 00:00:00+00:00
4237,1268,1,1267,0,2020-05-29 00:00:00+00:00
4238,198,0,198,0,2020-05-30 00:00:00+00:00
4239,564,3,558,3,2020-05-30 00:00:00+00:00
4240,192,3,188,1,2020-05-30 00:00:00+00:00
4241,1,0,1,0,2020-05-30 00:00:00+00:00
4242,76,3,73,0,2020-05-30 00:00:00+00:00
4243,185,2,183,0,2020-05-30 00:00:00+00:00
4244,1268,1,1267,0,2020-05-30 00:00:00+00:00
4245,937,1,936,0,2020-05-30 00:00:00+00:00
4246,155,2,144,9,2020-05-30 00:00:00+00:00
4247,149,2,147,0,2020-05-30 00:00:00+00:00
4248,45,0,45,0,2020-05-30 00:00:00+00:00
4249,75,0,75,0,2020-05-30 00:00:00+00:00
4250,18,0,18,0,2020-05-30 00:00:00+00:00
4251,308,3,305,0,2020-05-30 00:00:00+00:00
4252,792,7,780,5,2020-05-30 00:00:00+00:00
4253,672,7,657,8,2020-05-30 00:00:00+00:00
4254,991,6,985,0,2020-05-30 00:00:00+00:00
4255,593,9,581,3,2020-05-30 00:00:00+00:00
4256,579,6,573,0,2020-05-30 00:00:00+00:00
4257,358,1,355,2,2020-05-30 00:00:00+00:00
4258,139,2,137,0,2020-05-30 00:00:00+00:00
4259,1593,8,1583,2,2020-05-30 00:00:00+00:00
4260,254,2,252,0,2020-05-30 00:00:00+00:00
4261,147,2,145,0,2020-05-30 00:00:00+00:00
4262,169,6,163,0,2020-05-30 00:00:00+00:00
4263,328,6,322,0,2020-05-30 00:00:00+00:00
4264,945,13,932,0,2020-05-30 00:00:00+00:00
4265,1276,22,1254,0,2020-05-30 00:00:00+00:00
4266,1082,4,1036,42,2020-05-30 00:00:00+00:00
4267,68135,4512,63619,4,2020-05-30 00:00:00+00:00
4268,1019,4,1015,0,2020-05-30 00:00:00+00:00
4269,232,1,206,25,2020-05-30 00:00:00+00:00
4270,653,0,653,0,2020-05-30 00:00:00+00:00
4271,328,6,322,0,2020-05-31 00:00:00+00:00
4272,945,13,932,0,2020-05-31 00:00:00+00:00
4273,1276,22,1254,0,2020-05-31 00:00:00+00:00
4274,1084,4,1037,43,2020-05-31 00:00:00+00:00
4275,68135,4512,63620,3,2020-05-31 00:00:00+00:00
4276,1019,4,1015,0,2020-05-31 00:00:00+00:00
4277,235,1,207,27,2020-05-31 00:00:00+00:00
4278,653,0,653,0,2020-05-31 00:00:00+00:00
4279,937,1,936,0,2020-05-31 00:00:00+00:00
4280,155,2,144,9,2020-05-31 00:00:00+00:00
4281,149,2,147,0,2020-05-31 00:00:00+00:00
4282,45,0,45,0,2020-05-31 00:00:00+00:00
4283,75,0,75,0,2020-05-31 00:00:00+00:00
4284,18,0,18,0,2020-05-31 00:00:00+00:00
4285,308,3,305,0,2020-05-31 00:00:00+00:00
4286,792,7,780,5,2020-05-31 00:00:00+00:00
4287,672,7,657,8,2020-05-31 00:00:00+00:00
4288,198,0,198,0,2020-05-31 00:00:00+00:00
4289,575,3,558,14,2020-05-31 00:00:00+00:00
4290,192,3,188,1,2020-05-31 00:00:00+00:00
4291,1,0,1,0,2020-05-31 00:00:00+00:00
4292,76,3,73,0,2020-05-31 00:00:00+00:00
4293,185,2,183,0,2020-05-31 00:00:00+00:00
4294,1268,1,1267,0,2020-05-31 00:00:00+00:00
4295,991,6,985,0,2020-05-31 00:00:00+00:00
4296,593,9,581,3,2020-05-31 00:00:00+00:00
4297,579,6,573,0,2020-05-31 00:00:00+00:00
4298,358,1,355,2,2020-05-31 00:00:00+00:00
4299,139,2,137,0,2020-05-31 00:00:00+00:00
4300,1595,8,1583,4,2020-05-31 00:00:00+00:00
4301,254,2,252,0,2020-05-31 00:00:00+00:00
4302,147,2,145,0,2020-05-31 00:00:00+00:00
4303,169,6,163,0,2020-05-31 00:00:00+00:00
4304,991,6,985,0,2020-06-01 00:00:00+00:00
4305,593,9,581,3,2020-06-01 00:00:00+00:00
4306,579,6,573,0,2020-06-01 00:00:00+00:00
4307,358,1,356,1,2020-06-01 00:00:00+00:00
4308,139,2,137,0,2020-06-01 00:00:00+00:00
4309,1596,8,1583,5,2020-06-01 00:00:00+00:00
4310,254,2,252,0,2020-06-01 00:00:00+00:00
4311,147,2,145,0,2020-06-01 00:00:00+00:00
4312,169,6,163,0,2020-06-01 00:00:00+00:00
4313,937,1,936,0,2020-06-01 00:00:00+00:00
4314,155,2,147,6,2020-06-01 00:00:00+00:00
4315,149,2,147,0,2020-06-01 00:00:00+00:00
4316,45,0,45,0,2020-06-01 00:00:00+00:00
4317,75,0,75,0,2020-06-01 00:00:00+00:00
4318,18,0,18,0,2020-06-01 00:00:00+00:00
4319,309,3,305,1,2020-06-01 00:00:00+00:00
4320,792,7,780,5,2020-06-01 00:00:00+00:00
4321,673,7,660,6,2020-06-01 00:00:00+00:00
4322,328,6,322,0,2020-06-01 00:00:00+00:00
4323,945,13,932,0,2020-06-01 00:00:00+00:00
4324,1276,22,1254,0,2020-06-01 00:00:00+00:00
4325,1087,4,1037,46,2020-06-01 00:00:00+00:00
4326,68135,4512,63620,3,2020-06-01 00:00:00+00:00
4327,1019,4,1015,0,2020-06-01 00:00:00+00:00
4328,235,1,209,25,2020-06-01 00:00:00+00:00
4329,653,0,653,0,2020-06-01 00:00:00+00:00
4330,198,0,198,0,2020-06-01 00:00:00+00:00
4331,577,3,558,16,2020-06-01 00:00:00+00:00
4332,192,3,188,1,2020-06-01 00:00:00+00:00
4333,1,0,1,0,2020-06-01 00:00:00+00:00
4334,76,3,73,0,2020-06-01 00:00:00+00:00
4335,185,2,183,0,2020-06-01 00:00:00+00:00
4336,1268,1,1267,0,2020-06-01 00:00:00+00:00
4337,198,0,198,0,2020-06-02 00:00:00+00:00
4338,577,3,558,16,2020-06-02 00:00:00+00:00
4339,192,3,188,1,2020-06-02 00:00:00+00:00
4340,1,0,1,0,2020-06-02 00:00:00+00:00
4341,76,3,73,0,2020-06-02 00:00:00+00:00
4342,185,2,183,0,2020-06-02 00:00:00+00:00
4343,1268,1,1267,0,2020-06-02 00:00:00+00:00
4344,937,1,936,0,2020-06-02 00:00:00+00:00
4345,155,2,147,6,2020-06-02 00:00:00+00:00
4346,149,2,147,0,2020-06-02 00:00:00+00:00
